(1000, 128, 1) (1000, 128)
param count: 26177
(128, 1) (128, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(128, 1) (128, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
(2, 10, 1, 1)
epoch=367, train_loss: 0.001, train_l2: 0.536, test_l2: 0.518
epoch=368, train_loss: 0.001, train_l2: 0.555, test_l2: 0.591
epoch=369, train_loss: 0.002, train_l2: 0.925, test_l2: 0.802
epoch=370, train_loss: 0.006, train_l2: 1.434, test_l2: 1.648
epoch=371, train_loss: 0.009, train_l2: 2.505, test_l2: 1.354
epoch=372, train_loss: 0.005, train_l2: 1.937, test_l2: 1.468
epoch=373, train_loss: 0.001, train_l2: 0.664, test_l2: 0.625
epoch=374, train_loss: 0.001, train_l2: 0.750, test_l2: 0.625
epoch=375, train_loss: 0.001, train_l2: 0.637, test_l2: 0.687
epoch=376, train_loss: 0.001, train_l2: 0.665, test_l2: 0.605
epoch=377, train_loss: 0.000, train_l2: 0.484, test_l2: 0.516
epoch=378, train_loss: 0.000, train_l2: 0.489, test_l2: 0.564
epoch=379, train_loss: 0.000, train_l2: 0.478, test_l2: 0.434
epoch=380, train_loss: 0.000, train_l2: 0.463, test_l2: 0.437
epoch=381, train_loss: 0.000, train_l2: 0.511, test_l2: 0.504
epoch=382, train_loss: 0.001, train_l2: 0.835, test_l2: 0.789
epoch=383, train_loss: 0.007, train_l2: 1.696, test_l2: 1.953
epoch=384, train_loss: 0.001, train_l2: 0.923, test_l2: 0.743
epoch=385, train_loss: 0.001, train_l2: 0.681, test_l2: 0.695
epoch=386, train_loss: 0.002, train_l2: 0.967, test_l2: 0.646
epoch=387, train_loss: 0.000, train_l2: 0.517, test_l2: 0.551
epoch=388, train_loss: 0.001, train_l2: 0.581, test_l2: 0.601
epoch=389, train_loss: 0.000, train_l2: 0.408, test_l2: 0.635
epoch=390, train_loss: 0.001, train_l2: 0.906, test_l2: 0.722
epoch=391, train_loss: 0.007, train_l2: 1.939, test_l2: 1.499
epoch=392, train_loss: 0.008, train_l2: 2.110, test_l2: 1.665
epoch=393, train_loss: 0.002, train_l2: 1.217, test_l2: 1.048
epoch=394, train_loss: 0.001, train_l2: 0.925, test_l2: 0.532
epoch=395, train_loss: 0.001, train_l2: 0.588, test_l2: 0.554
epoch=396, train_loss: 0.001, train_l2: 0.644, test_l2: 0.538
epoch=397, train_loss: 0.001, train_l2: 0.628, test_l2: 0.486
epoch=398, train_loss: 0.001, train_l2: 0.688, test_l2: 0.629
epoch=399, train_loss: 0.000, train_l2: 0.458, test_l2: 0.483
epoch=400, train_loss: 0.001, train_l2: 0.505, test_l2: 0.709
epoch=401, train_loss: 0.002, train_l2: 0.806, test_l2: 0.551
epoch=402, train_loss: 0.001, train_l2: 0.729, test_l2: 0.766
epoch=403, train_loss: 0.004, train_l2: 1.405, test_l2: 1.170
epoch=404, train_loss: 0.004, train_l2: 1.614, test_l2: 1.375
epoch=405, train_loss: 0.002, train_l2: 1.146, test_l2: 1.132
epoch=406, train_loss: 0.002, train_l2: 1.094, test_l2: 0.748
epoch=407, train_loss: 0.002, train_l2: 1.134, test_l2: 0.859
epoch=408, train_loss: 0.001, train_l2: 0.662, test_l2: 0.575
epoch=409, train_loss: 0.001, train_l2: 0.749, test_l2: 0.599
epoch=410, train_loss: 0.001, train_l2: 0.572, test_l2: 0.558
epoch=411, train_loss: 0.001, train_l2: 0.829, test_l2: 0.593
epoch=412, train_loss: 0.001, train_l2: 0.600, test_l2: 0.681
epoch=413, train_loss: 0.001, train_l2: 0.801, test_l2: 0.889
epoch=414, train_loss: 0.005, train_l2: 1.744, test_l2: 1.346
epoch=415, train_loss: 0.004, train_l2: 1.621, test_l2: 1.274
epoch=416, train_loss: 0.002, train_l2: 1.124, test_l2: 0.983
epoch=417, train_loss: 0.000, train_l2: 0.498, test_l2: 0.567
epoch=418, train_loss: 0.001, train_l2: 0.697, test_l2: 0.689
epoch=419, train_loss: 0.001, train_l2: 0.675, test_l2: 0.615
epoch=420, train_loss: 0.001, train_l2: 0.647, test_l2: 0.672
epoch=421, train_loss: 0.000, train_l2: 0.478, test_l2: 0.617
epoch=422, train_loss: 0.002, train_l2: 0.858, test_l2: 0.702
epoch=423, train_loss: 0.002, train_l2: 1.123, test_l2: 1.090
epoch=424, train_loss: 0.004, train_l2: 1.401, test_l2: 0.917
epoch=425, train_loss: 0.001, train_l2: 0.748, test_l2: 0.617
epoch=426, train_loss: 0.001, train_l2: 0.863, test_l2: 0.583
epoch=427, train_loss: 0.003, train_l2: 1.442, test_l2: 0.954
epoch=428, train_loss: 0.006, train_l2: 1.712, test_l2: 1.155
epoch=429, train_loss: 0.002, train_l2: 1.025, test_l2: 0.712
epoch=430, train_loss: 0.002, train_l2: 0.909, test_l2: 0.821
epoch=431, train_loss: 0.001, train_l2: 0.700, test_l2: 0.660
epoch=432, train_loss: 0.001, train_l2: 0.656, test_l2: 0.642
epoch=433, train_loss: 0.001, train_l2: 0.560, test_l2: 0.629
epoch=434, train_loss: 0.002, train_l2: 0.954, test_l2: 0.685
epoch=435, train_loss: 0.003, train_l2: 1.378, test_l2: 0.995
epoch=436, train_loss: 0.007, train_l2: 1.803, test_l2: 1.240
epoch=437, train_loss: 0.002, train_l2: 1.034, test_l2: 0.853
epoch=438, train_loss: 0.001, train_l2: 0.803, test_l2: 0.854
epoch=439, train_loss: 0.001, train_l2: 0.555, test_l2: 0.662
epoch=440, train_loss: 0.001, train_l2: 0.635, test_l2: 0.627
epoch=441, train_loss: 0.001, train_l2: 0.776, test_l2: 0.649
epoch=442, train_loss: 0.003, train_l2: 1.389, test_l2: 0.977
epoch=443, train_loss: 0.001, train_l2: 0.673, test_l2: 0.603
epoch=444, train_loss: 0.003, train_l2: 1.347, test_l2: 1.398
epoch=445, train_loss: 0.007, train_l2: 2.067, test_l2: 1.474
epoch=446, train_loss: 0.002, train_l2: 1.105, test_l2: 0.908
epoch=447, train_loss: 0.001, train_l2: 0.651, test_l2: 0.569
epoch=448, train_loss: 0.001, train_l2: 0.790, test_l2: 0.545
epoch=449, train_loss: 0.001, train_l2: 0.685, test_l2: 0.494
epoch=450, train_loss: 0.001, train_l2: 0.516, test_l2: 0.517
epoch=451, train_loss: 0.001, train_l2: 0.568, test_l2: 0.533
epoch=452, train_loss: 0.001, train_l2: 0.844, test_l2: 0.681
epoch=453, train_loss: 0.001, train_l2: 0.835, test_l2: 0.680
epoch=454, train_loss: 0.003, train_l2: 1.384, test_l2: 1.519
epoch=455, train_loss: 0.003, train_l2: 1.442, test_l2: 1.189
epoch=456, train_loss: 0.002, train_l2: 1.056, test_l2: 0.862
epoch=457, train_loss: 0.002, train_l2: 0.940, test_l2: 0.687
epoch=458, train_loss: 0.001, train_l2: 0.702, test_l2: 0.525
epoch=459, train_loss: 0.001, train_l2: 0.672, test_l2: 0.665
epoch=460, train_loss: 0.001, train_l2: 0.578, test_l2: 0.487
epoch=461, train_loss: 0.001, train_l2: 0.633, test_l2: 0.796
epoch=462, train_loss: 0.001, train_l2: 0.873, test_l2: 0.703
epoch=463, train_loss: 0.001, train_l2: 0.841, test_l2: 0.855
epoch=464, train_loss: 0.002, train_l2: 1.121, test_l2: 0.958
epoch=465, train_loss: 0.002, train_l2: 1.124, test_l2: 1.058
epoch=466, train_loss: 0.001, train_l2: 0.765, test_l2: 0.694
epoch=467, train_loss: 0.001, train_l2: 0.737, test_l2: 0.801
epoch=468, train_loss: 0.002, train_l2: 0.881, test_l2: 0.632
epoch=469, train_loss: 0.002, train_l2: 1.134, test_l2: 0.837
epoch=470, train_loss: 0.001, train_l2: 0.884, test_l2: 0.754
epoch=471, train_loss: 0.001, train_l2: 0.750, test_l2: 0.822
epoch=472, train_loss: 0.001, train_l2: 0.589, test_l2: 0.524
epoch=473, train_loss: 0.001, train_l2: 0.644, test_l2: 0.691
epoch=474, train_loss: 0.001, train_l2: 0.967, test_l2: 0.819
epoch=475, train_loss: 0.002, train_l2: 1.167, test_l2: 1.102
epoch=476, train_loss: 0.002, train_l2: 1.090, test_l2: 0.946
epoch=477, train_loss: 0.002, train_l2: 0.962, test_l2: 0.934
epoch=478, train_loss: 0.001, train_l2: 0.479, test_l2: 0.508
epoch=479, train_loss: 0.001, train_l2: 0.547, test_l2: 0.589
epoch=480, train_loss: 0.001, train_l2: 0.572, test_l2: 0.465
epoch=481, train_loss: 0.001, train_l2: 0.556, test_l2: 0.506
epoch=482, train_loss: 0.001, train_l2: 0.647, test_l2: 0.723
epoch=483, train_loss: 0.004, train_l2: 1.422, test_l2: 1.233
epoch=484, train_loss: 0.005, train_l2: 1.884, test_l2: 1.425
epoch=485, train_loss: 0.001, train_l2: 0.624, test_l2: 0.666
epoch=486, train_loss: 0.001, train_l2: 0.771, test_l2: 0.651
epoch=487, train_loss: 0.002, train_l2: 0.790, test_l2: 0.772
epoch=488, train_loss: 0.001, train_l2: 0.761, test_l2: 0.839
epoch=489, train_loss: 0.001, train_l2: 0.901, test_l2: 0.739
epoch=490, train_loss: 0.001, train_l2: 0.626, test_l2: 0.722
epoch=491, train_loss: 0.001, train_l2: 0.920, test_l2: 0.753
epoch=492, train_loss: 0.001, train_l2: 0.661, test_l2: 0.811
epoch=493, train_loss: 0.001, train_l2: 0.665, test_l2: 0.628
epoch=494, train_loss: 0.001, train_l2: 0.717, test_l2: 0.701
epoch=495, train_loss: 0.001, train_l2: 0.452, test_l2: 0.561
epoch=496, train_loss: 0.001, train_l2: 0.648, test_l2: 0.834
epoch=497, train_loss: 0.002, train_l2: 1.104, test_l2: 1.165
epoch=498, train_loss: 0.003, train_l2: 1.291, test_l2: 1.101
epoch=499, train_loss: 0.001, train_l2: 0.886, test_l2: 0.695
epoch=500, train_loss: 0.002, train_l2: 1.109, test_l2: 0.955
epoch=501, train_loss: 0.003, train_l2: 1.373, test_l2: 1.081
epoch=502, train_loss: 0.003, train_l2: 1.189, test_l2: 1.094
epoch=503, train_loss: 0.000, train_l2: 0.447, test_l2: 0.570
epoch=504, train_loss: 0.000, train_l2: 0.455, test_l2: 0.547
epoch=505, train_loss: 0.000, train_l2: 0.407, test_l2: 0.467
epoch=506, train_loss: 0.000, train_l2: 0.432, test_l2: 0.513
epoch=507, train_loss: 0.001, train_l2: 0.626, test_l2: 0.599
epoch=508, train_loss: 0.000, train_l2: 0.490, test_l2: 0.640
epoch=509, train_loss: 0.002, train_l2: 0.991, test_l2: 0.995
epoch=510, train_loss: 0.003, train_l2: 1.366, test_l2: 1.179
epoch=511, train_loss: 0.001, train_l2: 0.860, test_l2: 0.750
epoch=512, train_loss: 0.003, train_l2: 1.200, test_l2: 0.876
epoch=513, train_loss: 0.003, train_l2: 1.252, test_l2: 1.047
epoch=514, train_loss: 0.004, train_l2: 1.430, test_l2: 1.207
epoch=515, train_loss: 0.001, train_l2: 0.533, test_l2: 0.579
epoch=516, train_loss: 0.001, train_l2: 0.913, test_l2: 0.764
epoch=517, train_loss: 0.001, train_l2: 0.773, test_l2: 0.714
epoch=518, train_loss: 0.002, train_l2: 0.935, test_l2: 0.885
epoch=519, train_loss: 0.001, train_l2: 0.728, test_l2: 0.666
epoch=520, train_loss: 0.001, train_l2: 0.725, test_l2: 0.649
epoch=521, train_loss: 0.001, train_l2: 0.477, test_l2: 0.466
epoch=522, train_loss: 0.001, train_l2: 0.603, test_l2: 0.669
epoch=523, train_loss: 0.001, train_l2: 0.742, test_l2: 0.508
epoch=524, train_loss: 0.001, train_l2: 0.650, test_l2: 0.642
epoch=525, train_loss: 0.002, train_l2: 0.944, test_l2: 0.917
epoch=526, train_loss: 0.003, train_l2: 1.382, test_l2: 1.162
epoch=527, train_loss: 0.001, train_l2: 0.886, test_l2: 0.696
epoch=528, train_loss: 0.003, train_l2: 1.169, test_l2: 0.716
epoch=529, train_loss: 0.001, train_l2: 0.779, test_l2: 0.640
epoch=530, train_loss: 0.002, train_l2: 1.002, test_l2: 0.825
epoch=531, train_loss: 0.002, train_l2: 1.006, test_l2: 0.715
epoch=532, train_loss: 0.002, train_l2: 0.943, test_l2: 0.750
epoch=533, train_loss: 0.000, train_l2: 0.506, test_l2: 0.557
epoch=534, train_loss: 0.000, train_l2: 0.463, test_l2: 0.494
epoch=535, train_loss: 0.000, train_l2: 0.428, test_l2: 0.436
epoch=536, train_loss: 0.001, train_l2: 0.489, test_l2: 0.620
epoch=537, train_loss: 0.003, train_l2: 1.349, test_l2: 1.047
epoch=538, train_loss: 0.004, train_l2: 1.613, test_l2: 1.388
epoch=539, train_loss: 0.001, train_l2: 1.052, test_l2: 0.675
epoch=540, train_loss: 0.002, train_l2: 1.063, test_l2: 0.796
epoch=541, train_loss: 0.001, train_l2: 0.781, test_l2: 0.585
epoch=542, train_loss: 0.001, train_l2: 0.751, test_l2: 0.644
epoch=543, train_loss: 0.001, train_l2: 0.787, test_l2: 0.503
epoch=544, train_loss: 0.001, train_l2: 0.642, test_l2: 0.456
epoch=545, train_loss: 0.000, train_l2: 0.509, test_l2: 0.452
epoch=546, train_loss: 0.001, train_l2: 0.757, test_l2: 0.665
epoch=547, train_loss: 0.003, train_l2: 1.285, test_l2: 1.283
epoch=548, train_loss: 0.003, train_l2: 1.461, test_l2: 1.329
epoch=549, train_loss: 0.003, train_l2: 1.310, test_l2: 1.112
epoch=550, train_loss: 0.001, train_l2: 0.835, test_l2: 0.688
epoch=551, train_loss: 0.002, train_l2: 0.954, test_l2: 0.781
epoch=552, train_loss: 0.001, train_l2: 0.610, test_l2: 0.537
epoch=553, train_loss: 0.001, train_l2: 0.691, test_l2: 0.627
epoch=554, train_loss: 0.001, train_l2: 0.569, test_l2: 0.454
epoch=555, train_loss: 0.000, train_l2: 0.444, test_l2: 0.494
epoch=556, train_loss: 0.000, train_l2: 0.446, test_l2: 0.486
epoch=557, train_loss: 0.000, train_l2: 0.523, test_l2: 0.593
epoch=558, train_loss: 0.001, train_l2: 0.691, test_l2: 0.567
epoch=559, train_loss: 0.002, train_l2: 0.903, test_l2: 0.753
epoch=560, train_loss: 0.005, train_l2: 1.970, test_l2: 1.174
epoch=561, train_loss: 0.004, train_l2: 1.748, test_l2: 1.287
epoch=562, train_loss: 0.001, train_l2: 0.550, test_l2: 0.525
epoch=563, train_loss: 0.001, train_l2: 0.731, test_l2: 0.583
epoch=564, train_loss: 0.001, train_l2: 0.618, test_l2: 0.513
epoch=565, train_loss: 0.001, train_l2: 0.505, test_l2: 0.538
epoch=566, train_loss: 0.001, train_l2: 0.667, test_l2: 0.567
epoch=567, train_loss: 0.001, train_l2: 0.546, test_l2: 0.503
epoch=568, train_loss: 0.001, train_l2: 0.704, test_l2: 0.801
epoch=569, train_loss: 0.003, train_l2: 1.294, test_l2: 1.030
epoch=570, train_loss: 0.003, train_l2: 1.556, test_l2: 0.878
epoch=571, train_loss: 0.003, train_l2: 1.364, test_l2: 1.032
epoch=572, train_loss: 0.001, train_l2: 0.515, test_l2: 0.608
epoch=573, train_loss: 0.001, train_l2: 0.527, test_l2: 0.498
epoch=574, train_loss: 0.000, train_l2: 0.563, test_l2: 0.461
epoch=575, train_loss: 0.001, train_l2: 0.527, test_l2: 0.510
epoch=576, train_loss: 0.001, train_l2: 0.659, test_l2: 0.497
epoch=577, train_loss: 0.000, train_l2: 0.473, test_l2: 0.613
epoch=578, train_loss: 0.003, train_l2: 1.333, test_l2: 1.032
epoch=579, train_loss: 0.003, train_l2: 1.576, test_l2: 1.219
epoch=580, train_loss: 0.001, train_l2: 0.733, test_l2: 0.665
epoch=581, train_loss: 0.002, train_l2: 0.937, test_l2: 0.768
epoch=582, train_loss: 0.001, train_l2: 0.741, test_l2: 0.683
epoch=583, train_loss: 0.001, train_l2: 0.685, test_l2: 0.645
epoch=584, train_loss: 0.001, train_l2: 0.784, test_l2: 0.669
epoch=585, train_loss: 0.001, train_l2: 0.816, test_l2: 0.511
epoch=586, train_loss: 0.001, train_l2: 0.611, test_l2: 0.557
epoch=587, train_loss: 0.001, train_l2: 0.734, test_l2: 0.620
epoch=588, train_loss: 0.003, train_l2: 1.246, test_l2: 1.010
epoch=589, train_loss: 0.004, train_l2: 1.317, test_l2: 1.383
epoch=590, train_loss: 0.004, train_l2: 1.418, test_l2: 1.156
epoch=591, train_loss: 0.002, train_l2: 0.988, test_l2: 0.876
epoch=592, train_loss: 0.002, train_l2: 1.150, test_l2: 0.932
epoch=593, train_loss: 0.001, train_l2: 0.753, test_l2: 0.648
epoch=594, train_loss: 0.001, train_l2: 0.905, test_l2: 0.655
epoch=595, train_loss: 0.001, train_l2: 0.786, test_l2: 0.638
epoch=596, train_loss: 0.001, train_l2: 0.863, test_l2: 0.649
epoch=597, train_loss: 0.001, train_l2: 0.790, test_l2: 0.732
epoch=598, train_loss: 0.001, train_l2: 0.803, test_l2: 0.720
epoch=599, train_loss: 0.001, train_l2: 0.844, test_l2: 0.715
epoch=600, train_loss: 0.001, train_l2: 0.778, test_l2: 0.681
epoch=601, train_loss: 0.001, train_l2: 0.620, test_l2: 0.511
epoch=602, train_loss: 0.001, train_l2: 0.729, test_l2: 0.472
epoch=603, train_loss: 0.000, train_l2: 0.509, test_l2: 0.692
epoch=604, train_loss: 0.001, train_l2: 0.656, test_l2: 0.632
epoch=605, train_loss: 0.001, train_l2: 0.713, test_l2: 0.653
epoch=606, train_loss: 0.001, train_l2: 0.835, test_l2: 0.719
epoch=607, train_loss: 0.002, train_l2: 1.074, test_l2: 1.073
epoch=608, train_loss: 0.003, train_l2: 1.183, test_l2: 0.767
epoch=609, train_loss: 0.002, train_l2: 1.059, test_l2: 0.765
epoch=610, train_loss: 0.001, train_l2: 0.560, test_l2: 0.653
epoch=611, train_loss: 0.000, train_l2: 0.335, test_l2: 0.563
epoch=612, train_loss: 0.000, train_l2: 0.473, test_l2: 0.503
epoch=613, train_loss: 0.000, train_l2: 0.548, test_l2: 0.487
epoch=614, train_loss: 0.001, train_l2: 0.599, test_l2: 0.488
epoch=615, train_loss: 0.001, train_l2: 0.666, test_l2: 0.492
epoch=616, train_loss: 0.001, train_l2: 0.541, test_l2: 0.610
epoch=617, train_loss: 0.003, train_l2: 1.169, test_l2: 0.996
epoch=618, train_loss: 0.005, train_l2: 1.877, test_l2: 1.390
epoch=619, train_loss: 0.002, train_l2: 0.962, test_l2: 0.764
epoch=620, train_loss: 0.002, train_l2: 0.888, test_l2: 0.731
epoch=621, train_loss: 0.001, train_l2: 0.738, test_l2: 0.571
epoch=622, train_loss: 0.001, train_l2: 0.602, test_l2: 0.503
epoch=623, train_loss: 0.000, train_l2: 0.474, test_l2: 0.495
epoch=624, train_loss: 0.000, train_l2: 0.553, test_l2: 0.415
epoch=625, train_loss: 0.000, train_l2: 0.512, test_l2: 0.515
epoch=626, train_loss: 0.001, train_l2: 0.670, test_l2: 0.509
epoch=627, train_loss: 0.001, train_l2: 0.737, test_l2: 0.711
epoch=628, train_loss: 0.003, train_l2: 1.126, test_l2: 0.943
epoch=629, train_loss: 0.003, train_l2: 1.462, test_l2: 0.971
epoch=630, train_loss: 0.001, train_l2: 0.578, test_l2: 0.822
epoch=631, train_loss: 0.003, train_l2: 0.950, test_l2: 0.994
epoch=632, train_loss: 0.004, train_l2: 1.306, test_l2: 1.147
epoch=633, train_loss: 0.002, train_l2: 1.096, test_l2: 1.009
epoch=634, train_loss: 0.003, train_l2: 1.363, test_l2: 1.169
epoch=635, train_loss: 0.006, train_l2: 2.016, test_l2: 1.271
epoch=636, train_loss: 0.001, train_l2: 0.994, test_l2: 0.822
epoch=637, train_loss: 0.002, train_l2: 1.260, test_l2: 0.763
epoch=638, train_loss: 0.002, train_l2: 1.176, test_l2: 0.705
epoch=639, train_loss: 0.002, train_l2: 1.193, test_l2: 0.853
epoch=640, train_loss: 0.001, train_l2: 0.883, test_l2: 0.891
epoch=641, train_loss: 0.001, train_l2: 0.707, test_l2: 0.848
epoch=642, train_loss: 0.001, train_l2: 0.718, test_l2: 0.805
epoch=643, train_loss: 0.001, train_l2: 0.730, test_l2: 0.761
epoch=644, train_loss: 0.001, train_l2: 0.736, test_l2: 0.716
epoch=645, train_loss: 0.001, train_l2: 0.721, test_l2: 0.666
epoch=646, train_loss: 0.001, train_l2: 0.701, test_l2: 0.628
epoch=647, train_loss: 0.001, train_l2: 0.687, test_l2: 0.589
epoch=648, train_loss: 0.001, train_l2: 0.629, test_l2: 0.605
epoch=649, train_loss: 0.001, train_l2: 0.526, test_l2: 0.653
epoch=650, train_loss: 0.001, train_l2: 0.538, test_l2: 0.681
epoch=651, train_loss: 0.001, train_l2: 0.624, test_l2: 0.686
epoch=652, train_loss: 0.001, train_l2: 0.703, test_l2: 0.631
epoch=653, train_loss: 0.001, train_l2: 0.745, test_l2: 0.564
epoch=654, train_loss: 0.001, train_l2: 0.719, test_l2: 0.538
epoch=655, train_loss: 0.001, train_l2: 0.693, test_l2: 0.478
epoch=656, train_loss: 0.001, train_l2: 0.684, test_l2: 0.480
epoch=657, train_loss: 0.001, train_l2: 0.827, test_l2: 0.595
epoch=658, train_loss: 0.002, train_l2: 1.186, test_l2: 1.290
epoch=659, train_loss: 0.003, train_l2: 1.285, test_l2: 1.250
epoch=660, train_loss: 0.005, train_l2: 1.699, test_l2: 1.293
epoch=661, train_loss: 0.002, train_l2: 1.005, test_l2: 1.155
epoch=662, train_loss: 0.001, train_l2: 0.742, test_l2: 0.668
epoch=663, train_loss: 0.001, train_l2: 0.504, test_l2: 0.582
epoch=664, train_loss: 0.001, train_l2: 0.652, test_l2: 0.670
epoch=665, train_loss: 0.001, train_l2: 0.550, test_l2: 0.531
epoch=666, train_loss: 0.001, train_l2: 0.691, test_l2: 0.704
epoch=667, train_loss: 0.001, train_l2: 0.571, test_l2: 0.595
epoch=668, train_loss: 0.003, train_l2: 1.152, test_l2: 1.119
epoch=669, train_loss: 0.003, train_l2: 1.378, test_l2: 1.220
epoch=670, train_loss: 0.003, train_l2: 1.501, test_l2: 1.162
epoch=671, train_loss: 0.002, train_l2: 0.992, test_l2: 0.770
epoch=672, train_loss: 0.001, train_l2: 0.741, test_l2: 0.763
epoch=673, train_loss: 0.001, train_l2: 0.855, test_l2: 0.770
epoch=674, train_loss: 0.001, train_l2: 0.738, test_l2: 0.622
epoch=675, train_loss: 0.001, train_l2: 0.677, test_l2: 0.602
epoch=676, train_loss: 0.001, train_l2: 0.667, test_l2: 0.554
epoch=677, train_loss: 0.001, train_l2: 0.679, test_l2: 0.581
epoch=678, train_loss: 0.001, train_l2: 0.612, test_l2: 0.461
epoch=679, train_loss: 0.001, train_l2: 0.594, test_l2: 0.569
epoch=680, train_loss: 0.001, train_l2: 0.563, test_l2: 0.613
epoch=681, train_loss: 0.001, train_l2: 0.516, test_l2: 0.731
epoch=682, train_loss: 0.001, train_l2: 0.533, test_l2: 0.831
epoch=683, train_loss: 0.001, train_l2: 0.571, test_l2: 0.866
epoch=684, train_loss: 0.003, train_l2: 1.111, test_l2: 0.696
epoch=685, train_loss: 0.002, train_l2: 1.134, test_l2: 0.895
epoch=686, train_loss: 0.004, train_l2: 1.413, test_l2: 1.008
epoch=687, train_loss: 0.003, train_l2: 1.134, test_l2: 1.232
epoch=688, train_loss: 0.001, train_l2: 0.791, test_l2: 0.813
epoch=689, train_loss: 0.002, train_l2: 1.206, test_l2: 1.116
epoch=690, train_loss: 0.001, train_l2: 0.876, test_l2: 0.824
epoch=691, train_loss: 0.001, train_l2: 0.751, test_l2: 0.818
epoch=692, train_loss: 0.001, train_l2: 0.751, test_l2: 0.644
epoch=693, train_loss: 0.001, train_l2: 0.740, test_l2: 0.744
epoch=694, train_loss: 0.001, train_l2: 0.645, test_l2: 0.533
epoch=695, train_loss: 0.001, train_l2: 0.915, test_l2: 0.871
epoch=696, train_loss: 0.002, train_l2: 0.926, test_l2: 0.891
epoch=697, train_loss: 0.004, train_l2: 1.623, test_l2: 1.249
epoch=698, train_loss: 0.002, train_l2: 0.994, test_l2: 0.833
epoch=699, train_loss: 0.001, train_l2: 0.787, test_l2: 0.848
epoch=700, train_loss: 0.001, train_l2: 0.960, test_l2: 0.951
epoch=701, train_loss: 0.001, train_l2: 0.685, test_l2: 0.760
epoch=702, train_loss: 0.001, train_l2: 0.624, test_l2: 0.657
epoch=703, train_loss: 0.001, train_l2: 0.623, test_l2: 0.635
epoch=704, train_loss: 0.001, train_l2: 0.613, test_l2: 0.564
epoch=705, train_loss: 0.001, train_l2: 0.717, test_l2: 0.540
epoch=706, train_loss: 0.001, train_l2: 0.579, test_l2: 0.468
epoch=707, train_loss: 0.001, train_l2: 0.678, test_l2: 0.421
epoch=708, train_loss: 0.001, train_l2: 0.554, test_l2: 0.620
epoch=709, train_loss: 0.002, train_l2: 1.059, test_l2: 1.048
epoch=710, train_loss: 0.004, train_l2: 1.379, test_l2: 1.153
epoch=711, train_loss: 0.002, train_l2: 0.956, test_l2: 0.924
epoch=712, train_loss: 0.002, train_l2: 1.076, test_l2: 1.029
epoch=713, train_loss: 0.003, train_l2: 1.351, test_l2: 1.163
epoch=714, train_loss: 0.001, train_l2: 0.619, test_l2: 0.826
epoch=715, train_loss: 0.001, train_l2: 0.536, test_l2: 0.742
epoch=716, train_loss: 0.001, train_l2: 0.747, test_l2: 0.830
epoch=717, train_loss: 0.001, train_l2: 0.583, test_l2: 0.754
epoch=718, train_loss: 0.001, train_l2: 0.660, test_l2: 0.730
epoch=719, train_loss: 0.000, train_l2: 0.559, test_l2: 0.677
epoch=720, train_loss: 0.001, train_l2: 0.752, test_l2: 0.669
epoch=721, train_loss: 0.001, train_l2: 0.623, test_l2: 0.558
epoch=722, train_loss: 0.001, train_l2: 0.662, test_l2: 0.463
epoch=723, train_loss: 0.001, train_l2: 0.718, test_l2: 0.504
epoch=724, train_loss: 0.001, train_l2: 0.647, test_l2: 0.598
